"","Probe_ID","Gene_Symbol","Ensembl_Gene_ID","GSM60914","GSM60936","GSM60937","GSM60938","GSM60939","GSM60940","GSM60941","GSM60942","GSM60943","GSM60944","GSM60945","GSM60946","GSM60947","GSM60948","GSM60949","GSM60950","GSM60951","GSM60952","GSM60953","GSM60954","GSM60955","GSM60956","GSM60957","GSM61474"
"1368",1354,"PRPS1","ENSG00000147224","-0.260295544","-0.406575079","0.166465782","-0.125219386","0.063139589",NA,NA,NA,NA,"-0.0407821","-0.121249885","-0.027946541","0.019954606","-0.083122221","0.091243998","0.270344494","-0.291153342","0.122827995","0.063259812","-0.119976468","-0.395761559","0.111755503","-0.068861858",1.171539961
"1369",1355,"ALDOA","ENSG00000149925","0.006585512","-0.097041339","0.395592736","-0.145677455","-0.125737439",NA,NA,NA,NA,"0.050085231","-0.017031081",NA,NA,"0.280900827","-0.002820519","0.119421165","-0.068903585","-0.050908171","0.025669716","0.594766982","-0.313495315","0.022026306","0.387573639",0.830769231
"1370",1356,"ALDOA","ENSG00000149925","-0.221312964","0.248616738","0.289646136","0.16791147","0.353636955",NA,NA,NA,NA,"-0.133720467","0.262568344",NA,NA,"-0.382671974","-0.355951677","0.099976124","0.032864634","0.403109088","-0.118408299","0.150390242","0.697007094","-0.110182918","0.26153167",1.224852071
"1371",1357,"ARL6IP","1357","-0.171783535","0.561444694","-0.168560935","0.149993453","0.270289693",NA,NA,"-0.192518668","-0.371208998","-0.03200732","0.033191218","-0.101054552","0.032158446","0.11710188","0.080086274","0.077069121","-0.17563284","0.198680065","0.05199003","0.477910963","0.148731878","-0.028535911","-0.096184219",0.84341661
"1372",1358,"ARL6IP","1358","0.008043481","0.170798714","0.168543733","0.224718887","0.124489552",NA,NA,"-0.280039118","-0.231460603","0.217255574","0.39382249","0.047115819","-0.280659499","-0.055196303","0.058925035","-0.064325549","0.757909315","-0.353418628","0.040602024","0.181004926","-0.011238483","0.196357501","0.303487234",1.232137585
"1373",1359,"KIAA1068","1359","-0.230541686","0.317111079","0.043274261","0.145360604","0.477559763",NA,NA,NA,NA,"-0.428949806","0.272045647","0.168941234","0.14581375","0.872960811","-0.0489096","0.079477067","0.049968459","-0.284122793","0.195568473",NA,"-0.050665807","0.19217568","-0.046070935",1.135077793
"1374",1360,"KIAA1068","1360","0.463378803","0.448715049","0.061359735","0.464034974","-0.193034242",NA,NA,NA,NA,"-0.031146515","0.086902201","0.116003077","0.277563575","-0.309727641","-0.53812425","0.007157424","0.120480376","-0.043118234","-0.202747989","0.336468447","0.41513967","0.017959884","0.169760018",1.088704531
"1375",1361,"SYNE2","ENSG00000054654","-0.157368955","-0.040647616",NA,NA,NA,"-0.020144073","-0.110533217","-0.031802721","-0.134810477","0.139376282","0.255923712","0.2332064","0.528444721","0.069501043","0.369131882","0.147513973","-0.473430196","-0.246456513",NA,"-0.083952979","-0.160642667","-0.02336049","-0.155960861",0.995822891
"1376",1362,"SYNE2","ENSG00000054654","0.05501865","0.118778462",NA,NA,NA,"-0.047701999","-0.084045866","-0.029712334","-0.027131213","0.227150993","0.122396191","0.144694249","0.187672888","-0.190950974","0.27283257","0.110069798","-0.241748683","-0.26496193","-0.158852719","0.067212362","-0.126962829","-0.058507383","0.028784496",0.928318471
"1377",1363,"Ufc1","1363","-0.08818054","0.20729816","-0.052157326","0.051071842","0.305735935","-0.055165793",NA,"0.071989347","-0.409644241","0.099856631","0.285500019","0.145773797","0.206080088","-0.213983043","0.347514193","0.171108705","-0.181963151","-0.404834717","-0.24789143","0.092122541","0.270564993","-0.196079968","0.238989981",0.896780592
"1378",1364,"Ufc1","1364","0.089998215","-0.113322949","0.188077292","0.005146306","0.647338028","0.430785691","-0.628147065","-0.124465524","-0.525603742","0.39878984","0.319296372","-0.015428064","0.320124339","-0.444556169","0.421401023","-0.039119421","0.503368524","-0.460474405","-0.093945992","0.164700382","0.219666785","0.026809546","0.157590716",1.001442192
"1379",1365,"MRPL22","ENSG00000082515","-0.087006859","0.269076213","-0.005832445","-0.235032388","0.272124539",NA,NA,NA,NA,"-0.391746849","-0.124964208",NA,NA,"0.777003308","0.453146546","0.028468479",NA,"0.06462838","0.076660066","0.344004709","0.181305229","0.019434893","0.120184449",0.789013126
"1380",1366,"MRPL22","ENSG00000082515","-0.000914545","0.361315688","0.153493131","0.159301619","0.295718216",NA,NA,NA,NA,"0.476813697","0.252856621",NA,NA,"-0.035882348","0.02661173","0.092929416","-0.591424751","0.081913663","-0.417767292","-0.031179299","-0.184261743","0.053611962","0.137753003",0.998305085
"1381",1367,"HRMT1L2","1367","-0.182944125","0.121332471","0.082677023","-0.004508426","-0.103835811",NA,NA,NA,NA,"-0.185169957","-0.196921734",NA,NA,"0.490818535","-0.142957954","-0.0957112","0.265189291","0.423807709","-0.274548394","0.20511443","-0.106395612","-0.130293404","-0.260898661",1.052058111
"1382",1368,"HRMT1L2","1368","-0.260984196","0.192851398","-0.084504333","-0.073477012","0.187215736",NA,NA,NA,NA,"0.051360422","0.694497453",NA,NA,NA,"0.232240207","0.444959567","5.914883386","0.555337332",NA,"0.918963428","-0.041685903","0.123355447","0.316930301",1.204227753
"1383",1369,"H2AFZ","ENSG00000164032","0.032990476","0.197788381","0.281147231","0.132835082","-0.049775986",NA,NA,NA,NA,"-0.093018184","-0.253998482","-0.560639868","-0.293013337",NA,NA,"0.11417102","-0.303255441","0.313131147",NA,NA,"-0.059170032","0.411692987","-0.035752599",1.596402214
"1384",1370,"H2AFZ","ENSG00000164032","-0.218094825","-0.117511405","0.796683888","0.493942021","0.159198595",NA,NA,NA,NA,"0.202765474","-0.187969839","-0.233733148","-0.382103415",NA,NA,"0.078239778","-0.377506889","-0.257633866",NA,NA,"0.167882525","0.022320407","-0.055937271",0.847700485
"1385",1371,"1371","1371","-0.073724494","0.081449814","0.443652974","0.348763651","0.408614898","-0.117990573","-0.422224922","-0.188994214","-0.192645078","0.077946157","-0.050114434","-0.11279229","-0.017210321","-0.301532738","0.180359003","-0.100257977","-0.301870974","-0.147018821",NA,"0.15820708","1.337438504","0.024657512","0.170371449",0.942598442
"1386",1372,"1372","1372","0.148635426","0.214104169","0.134892837","0.329728052","0.319183464","-0.176522821","-0.248055948","-0.075380864","-0.118175137","-0.013587846","0.05471728","-0.183904148","-0.038567529","-0.876186272","0.165821664","0.043637945","0.145301802","-0.028477955","-0.054128554","-0.020281895","0.59407798","0.151004343","0.057024976",1.052758544
"1387",1373,"C16orf45","1373","0.217854992","-0.134834337","-0.240023056","-0.159478214","0.268105395",NA,NA,NA,NA,"0.124124061","-0.230789879",NA,NA,"-0.229200811","-0.292044898","-0.227386179","-0.616098408","0.28297175","-0.044199804","0.302073251","-0.086346013","-0.082956217","-0.266259336",0.942857143
"1388",1374,"C16orf45","1374","0.310285513","0","0.388021183","-0.298584279","-0.121579064",NA,NA,NA,NA,"-0.128538894","0.064999169",NA,NA,"0.108198741","-0.426416561","0.213252433","-0.122931569","0.13498334","-0.38958432","-0.51340924","-0.001044296","-0.303726234","0.378342699",1.083828775
"1389",1375,"APBA3","ENSG00000011132","0.010317291",NA,"-0.217453372","-0.479220195","-0.326628525",NA,NA,NA,NA,"0.479807755","-0.425098417","-0.233845938","0.247718321","-0.193920483","-0.312264998","-0.029097357","0.039445224",NA,"-0.208317236","0.454866927","-0.247553419","0.062984786",NA,0.935828877
"1390",1376,"APBA3","ENSG00000011132","-0.085827048","0.025369655","0.267326015","-0.188702208","-0.300370557",NA,NA,NA,NA,"0.029496897","-0.007216067","0.123441101","-0.26879014",NA,NA,"0.128351825","0.482990528","0.314732593",NA,NA,"-0.715616274","-0.058385677","0.571616475",1.088021178
"1391",1377,"PCBP4","ENSG00000090097","-0.203226102","0.038660415","0.190574647","0.127061033","0.365481006","-0.353158052","0.099900405","0.006521337","-0.126021261","0.061046405","-0.060271583","0.148530157","0.031593125",NA,NA,"0.019753726","-0.220775706","-0.377499053",NA,NA,"0.004260671","-0.05931821","0.219401922",0.975735327
"1392",1378,"PCBP4","ENSG00000090097","0.000448328","-0.036724494","-0.105601652","0.31113341","0.34606044","-0.257330601","0.033881089","0.122803557","0.210080443","0.290649298","-0.105966728","0.230430483","-0.268746249",NA,NA,"0.107924273","0.196058845","0.05396378",NA,NA,"-0.214583564","0.156048565","-0.073103905",0.908832012
"1393",1379,"HSU15552","1379","-0.198001783","-0.183877653","-0.110509882","-0.484794019","0.019014378","-0.31410859","-0.425687999","-0.073325594","-0.181414327","-0.137783402","0.348855884","0.198737396","0.091193315",NA,NA,NA,NA,NA,NA,"0.480970515","0.427589671","0.341358625","0.17338056",1.199401048
"1394",1380,"HSU15552","1380","-0.172754677","0.07352347","-0.648230013","-0.178056773","0.26699833","0.386099384","-0.330450768","0.235930817","-0.106512807","-0.231582587","0.035651273","-0.047482984","-0.14504446",NA,NA,NA,NA,NA,"-0.212342443","0.370837695","0.929644665","0.139425089","0.15320019",1.269920281
"1395",1381,"1381","1381","-0.404545125","0.363663859","-0.19063771","-0.252980741","-0.322933107",NA,NA,NA,NA,"-0.544996093","0.229000493",NA,NA,"-0.02676691","0.170473242","-0.193724536",NA,"-0.548957547",NA,NA,"0.037644774","0.078449098","-0.192462539",0.799707602
"1396",1382,"1382","1382","0.046766878","0.187932951","0.288919021","0.287980763","-0.237556478",NA,NA,NA,NA,"0.122696724","0.504674712",NA,NA,"0.290420294","0.065473837","0.209718591","-0.160854011","0.381580372",NA,NA,"-0.293803414","0.121619715","0.691420142",1.191260745
"1397",1383,"FXYD6","ENSG00000137726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.075688932",NA,"0.373814837",NA,NA,NA,"-0.059484433",NA,1.126341866
"1398",1384,"FXYD6","ENSG00000137726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.070521691",NA,"0.805352569",NA,NA,NA,"0.019291339",NA,1.02704918
"1399",1385,"HCA66","1385","0.052233637","-0.175485572","-0.053827849","-0.108688836","0.46177097","-0.02888112","-0.324157646","-0.101762716","0.322317224","0.137532104","0.110271831","0.198082103","0.092352283",NA,NA,"-0.156632759","0.126238544","-0.483513544",NA,NA,"-0.114549471","-0.019678155","0.162582617",0.993135132
"1400",1386,"HCA66","1386","-0.133197815","0.115035206","0.131641214","0.001710818","0.311363544","0.304606098","-0.315501826","0.178055551","-0.000237735","0.122571146","-0.125537571","0.110049895","0.292045362",NA,NA,"0.005519819","0.570868859","-0.618722011",NA,NA,"-0.060703372","-0.403464518","-0.007942594",0.953552963
"1401",1387,"MRPL37","ENSG00000116221","0.124049676","0.036081669","0.298814896","-0.029062837","0.45408699",NA,NA,"-0.325875279","-0.500020417","0.349596147","0.330956039","-0.030622026","0.112396149","-0.068269276","0.064758507","0.067690108","-0.019661902","-0.414362103",NA,"0.311890572","0.255835155","-0.045657713","0.350866979",0.902650983
"1402",1388,"MRPL37","ENSG00000116221","0.208548625","0.10820321","0.234432949","-0.011342087","0.531245311",NA,NA,"-0.844307147","-0.277827415","0.237565594","0.175818343","-0.390873264","-0.029687105","-0.557995453","0.341911102","0.390234108","-0.184329595","-0.421543375","0.047365686","-0.080462028","0.367471816","0.021054533","-0.23955031",0.916410119
"1403",1389,"SCN1B","ENSG00000105711","0.569659758","0.230526003","-0.0598067","-0.140185252","0.151000317",NA,NA,"-0.898690115","-0.819930408","0.092175252","0.468571677","-0.002132874","0.174564487","0.074392033","0.45441419","-0.232665207","-0.174566816","-0.351314449",NA,NA,"0.111323183","0.339969991","0.2846794",0.891932666
"1404",1390,"SCN1B","ENSG00000105711","-0.006542228","0.14767928","-0.04073258","-0.161705262","0.354110385",NA,NA,"-0.290247089","-0.58845825","0.023318536","0.787817311","0.148003598","0.034110668","0.010560645","0.442443657","0.254226602","0.020905898","-0.338314234",NA,NA,"0.351960179","0.070335153","0.140910251",0.974837037
"1405",1391,"FLJ12436","1391","0.064477807",NA,"0.328880856","-0.430076899","-0.041149172",NA,NA,NA,NA,"-0.229246092","-0.452729789",NA,NA,"-0.164386818","-0.40408153","-0.189342455",NA,"0.316964471",NA,NA,"0.21639742","-0.295210757",NA,1.090154211
"1406",1392,"FLJ12436","1392","0.178521374","0.184055616","-0.213021002","-0.104920602","-0.002113839",NA,NA,NA,NA,"-0.502105568","0.110492088",NA,NA,NA,NA,"0.372889509",NA,"0.302513599",NA,NA,"-0.519428012","-0.0191511","-0.079170213",0.946609509
"1407",1393,"ASB12","ENSG00000198881","0.053938807","-0.006498637","-0.125530882","-0.664097871","0.026011948",NA,NA,NA,NA,"-0.01153064","-0.464427627","-0.037303699","-0.004199989","0.014609695","-0.454896825","0.060702207","-0.236217741","0.654020811","0.486089907","-0.123863219","-0.046416169","0.596823585","-0.038613785",1.108088235
"1408",1394,"ASB12","ENSG00000198881","-0.316868221","0.108042611","0.194486425","-0.090130704","-0.268472604",NA,NA,NA,NA,"0.127094066","-0.360060771","-0.741384265","-0.175758092","-0.222045994","-0.523092609","-0.190549538","0.119147265","0.160040413","-0.171148143","0.148713547","-0.74179817","0.011898583","0.513979349",0.958986731
"1409",1395,"1395","1395","0.045564466","-0.06267147","-0.534474496","-0.148522525","0.029279922",NA,NA,NA,NA,"-0.406159348","-0.253745392","-0.145605322","0.293152419","-0.250846453","0.136321471","0.110677958","-0.609791764","-0.398745376","0.153770274","0.019033192","0.378576407","-0.038721094","-0.024471898",1.052663809
"1410",1396,"1396","1396","-0.150295155","-0.294694209","0.19807055","-0.152669311","-0.124923252",NA,NA,NA,NA,"-0.245810227","-0.323614472","0.136277264","-0.24204067","-0.171118343","-0.292414178","-0.298384769","-0.01230451","-0.024547608","-0.187738924",NA,"-0.191796079","-0.357175904","0.10661877",0.979237288
"1411",1397,"SELENBP1","ENSG00000143416","-0.092208789","-0.031757722","0.089616194","-0.002336693","0.389497931",NA,NA,NA,NA,"0.13190719","0.119133811","-0.307352755","-0.155980359","0.463308505","-0.424797539","-0.22622174","0.253419317","-0.921601241",NA,NA,"-0.14154055","-0.10119283","0.168447587",1.044237652
"1412",1398,"SELENBP1","ENSG00000143416","0.10011673","0.31780676","0.207664898","0.103596481","0.079065307",NA,NA,NA,NA,"0.285411446","-0.026328253","-0.463444681","-0.044580702","0.071621587","-0.145032282","0.359802494","0.534064471","-0.073544153",NA,NA,"-0.150392062","-0.034917157","-0.133770676",0.716171343
"1413",1399,"DECR2","ENSG00000274296","-0.004951378","0.055545308","-0.050150863","0.24679299","-0.062742222","0.445460931","-0.049969931","-0.042448206","-0.135925748","0.083303249","-0.077768858","0.054834759","0.240447609","0.243330444","0.420070893","0.087862116","-0.109135835","-0.178036096","0.01226992","-0.114920238","-0.199195295","0.062030434","0.017762369",1.042292264
"1414",1400,"DECR2","ENSG00000274296","0.229267709","0.013225716","-0.212169562","0.304611595","0.065765286","0.021096482","-0.01522756","-0.102398882","0.064700859","0.341113344","0.146616002","-0.093651011","-0.00672769","0.06543319","0.418586141","0.257436288","-0.004542681","-0.121100976","0.094446945","0.163740613","-0.041220811","-0.041176198","0.123438985",0.98340758
"1415",1401,"TMPIT","1401","-0.08708329","0.078146799","-0.012046304","-0.347315552","0.484049421","0.261317933","-0.344160118",NA,"0.054216119","0.022321281","0.153909614","0.212711466","0.091867771","0.314044665","0.27519838","-0.020246342","0.162267764","-0.395007695",NA,"0.205339367","0.081237243","0.070821337","-0.032588924",0.864122437
"1416",1402,"TMPIT","1402","0.187381613","-0.0660533","0.233321229","-0.189741635","0.324420711","0.074496025","-0.19879902","-0.150478081","-0.120007426","0.003545265","0.255242171","-0.406350609","0.055074237","0.175434713","0.659592213","-0.160566459","0.092062517","-0.569132972","0.025575887","0.266754759","-0.139720411","0.011850513","0.194452481",0.804545799
"1417",1403,"PD2","1403","-0.179612514","0.041769722","0.193546481","-0.144609381","-0.085819368",NA,NA,NA,NA,"-0.20755738","0.187665043",NA,NA,"-0.438334119","-0.209308408","-0.130411418","-0.230093132","0.099052278","0.200399693","0.188497107","0.14118052","0.148571123","-0.200803601",1.293067227
"1418",1404,"PD2","1404","0.008679756","-0.56392336","0.143944894","0.226706173","-0.181313229",NA,NA,NA,NA,"-0.199308808","0.267625517",NA,NA,"0.077478753","0.166802959","0.076293192","0.222934686","-0.015844278","-0.081421591","0.034707735","-0.213281371","-0.120883637","0.371750353",0.975179261
"1419",1405,"IHPK3","1405","0.132609003","0.475800137",NA,NA,NA,NA,NA,NA,NA,"0.074212105","-0.04884788","-0.043006737","-0.045910452","-0.000860797","0.089038876","0.064512762","-0.577393955","-0.176486232",NA,NA,"0.097093652","-0.004456368","0.039146657",0.642051968
"1420",1406,"IHPK3","1406","-0.008326397","0.000163636",NA,NA,NA,NA,NA,NA,NA,"0.1750205","0.489197721","0.396980315","0.203510433","0.01628581","0.293769344","-0.011623987","-0.004037934","-0.352722942",NA,NA,"0.05231924","-0.055354367","0.26490946",0.920826162
"1421",1407,"HINT2","ENSG00000137133","0.071039337","0.686466112","-0.094415602","0.203126562","0.091401246",NA,NA,NA,NA,"-0.450064884","-0.413065257","-0.271673324","0.268840028","0.340880026","0.293196376","-0.105169515",NA,"0.2304","0.353995344","0.209393653","0.228997171","-0.009817072","-0.134354126",1.142394822
"1422",1408,"HINT2","ENSG00000137133","-0.332739003","-0.012368557","-0.106800445","-0.072498482","-0.158287645",NA,NA,NA,NA,"-0.31971254","0.144873629",NA,"0.574288999",NA,NA,"-0.007973158","2.997040625","0.04197227",NA,NA,"-0.535128392","0","-0.058966643",1.026724138
"1423",1409,"ACAS2L","1409","0.191252332","0.116287038","0.227484891","-0.045323991","0.103937866",NA,NA,NA,NA,"0.011782826","0.014654215",NA,NA,"0.137503524","0.330087956","0.412292123","-0.29360922","-0.090765464","-0.07848171","-0.115001865","-0.307637974","0.083159497","0.309066468",0.981818182
"1424",1410,"ACAS2L","1410","0.03058832","0.089448591","-0.074512085","-0.061622208","0.349648852",NA,NA,NA,NA,"-0.014594481","-0.043992204",NA,NA,"-0.48257909","0.241633771","0.132280417","0.385609201","-1.036105077","-0.156406352","-0.168933935","-0.150098859","-0.232119135","0.386195949",0.988121752
"1425",1411,"SPR","ENSG00000116096","-0.03341268","0.414155387","-0.094137931","-0.136623026","0.100587584",NA,NA,NA,NA,"-0.223950576","0.171627297",NA,NA,"-0.687212559","0.232173442","-0.171692518","-0.131548996","0.066387397","-0.309519308","-0.171286677","0.239575433","0.158448503","-0.358110431",0.604883463
"1426",1412,"SPR","ENSG00000116096","0.211322607","0.244332997","-0.269247778","0.074563145","0.22622174",NA,NA,NA,NA,"0.015523432","0.280941726",NA,NA,NA,"-0.008951601","0.004983408","0.127817608","0.015404693","-0.206674188","-0.169465618","-0.106469584","-0.296102108","0.386713742",0.975206612
